,top_category,sub_category,shops
145,paper-and-party-supplies,paper,"['SaddleHillStudios', 'posypaper', 'FourDaisiesDesigns', 'SHPplanners', 'PlumPaperDesigns', 'StickerBloom', 'PabloPanda', 'OnceMoreWithLove', 'AKeyToHerHeart', 'PrettyasaPictureGift', 'PrettyTape', 'hellorosepaperie', 'ShootingStarStickers', 'BellaRosePaperCo', 'BlissPaperBoutique', 'PlannerAvenue', 'NicoleSews', 'keenaprints', 'GladjeDesigns', 'CurioPress', 'NakedLabelsUK', 'CleanLifeandHome', 'YellowPaperHouse', 'twiceasnicelettering', 'ImagineThatbyLori', 'PrintYourInvite', 'HarvestPaperCo', 'MommyPlaytime', 'MyCrayonsDesign', 'carinapaperco', 'AModernSoiree', 'PeachyPeanutPrints', 'MyrandaSue', '90Designs', 'LuckJudgementGifts', 'SticknPlanshop', 'PSDPlanner', 'LewisDesignCo', 'GYSTPlanner', 'PrintSmitten', 'stampcouture', 'AdorablyAmyDesigns']"
146,paper-and-party-supplies,party-supplies,"['AKeyToHerHeart', 'FelizPinatas', 'DecoroDesign', 'WeddingPros', 'TheLonelyHeart', 'ConfettiMommaParty', 'artbymorgie', 'WeddingAffections', 'shoppe3130', 'SnapchatGeofilters', 'nanarosedesigns', 'PoofThereItIsBalls', 'LoveGarlands', 'DaisyDecorGifts', 'NgoCreations', 'PaperEtcStudio', 'GraciousBridal', 'SweetHomeWoods', 'silkandmore', 'Montanacreatives', 'SipHipHooray', 'EverythingDecorated', 'DuanesWorkshop', 'lazerdesigns', 'GuestBookShop', 'CountryBarnBabe', 'braggingbags', 'CorkCountryCottage', 'BlackRabbitLabels', 'MiniMunStudio', 'bridenew', 'AvocadoToGo', 'DyanisMemoryBox', 'KimeeKouture', 'SugarPlumCreationsCo', 'regalribbons', 'HappyBlueCat', 'ThisIsElevenEleven', 'myeverydayparty', 'ReclaimedOregon', 'ModParty', 'JaxesDesign']"
147,pet-supplies,pet-collars-and-leashes,"['4BlackPaws', 'ProvidenceEngraving', 'KandyRiggsDesigns', 'GoGoCutePuppy', 'EngraveForMePetTags', 'MyDogsCool', 'PetPawTeek', 'MadamVastrasBoutique', 'PuddleJumperPups', 'TheWoodenWillow', 'Shadedmoon', 'PupPanache', 'shopmimigreen', 'LaserPets', 'themadstampers', 'theCopperPoppy', 'FidosFashionCollars', 'artisanwork', 'CollarDirect', 'JoyfulMoose', 'FireflyLaneStamping', 'CSJCreations', 'TheLandlockedDogTwo', 'RUGGITCOLLARS', 'StampedWithPassion', 'LeatherPaws', 'RipleyWear', 'TagMePetTags', 'noahscorner', 'PatienceandLove143', 'HappyTrailsThrift', 'Tagmutt', 'Ekimray', 'MonicaAnnPets', 'HeartlandStampCo', 'TheDapperPaw', 'EngravedCreations', 'critterbling', 'MogsTogs', 'DogsBestTrend', 'SproutsAndRoots', 'Frenchiclove']"
148,pet-supplies,pet-clothing-accessories-and-shoes,"['BullenBeisser', 'PetKrewe', 'GigiandJenna', 'PamperedBeardies', 'VoyagersK9Apparel', 'FunnyDogClothes', 'babypropsbyconnie', 'PetPersonality', 'sewdoggonecreative', 'MyBuddyBellyBands', 'BeautybyParis', 'Teeznstyle', 'NinasCoutureCloset', 'COCOANDPISTACHIO', 'CreationsMHB', 'ThePurplePuppy', 'InnerSparkleShoppe', 'majStyle', 'LundtLetteringDesign', 'MissCrocreations', 'CraftByZora', 'CooperandSaltsBakery', 'Widilja', 'VtK9Countrywear', 'WhatSherrySews', 'JMagaClothing', 'TwiggyMutt', 'JannieMaeCreations', 'thewoofhouse', 'HeatherRogersDesigns', 'tranquills', 'CocoCoutureWoof', 'PippaAndPenelope', 'TwinkleMingle', 'Gingereyed', 'RockingPony', 'theroyalprincess', 'BuddyBellyBands', 'sewbb123', 'RockinDogsCoolCats', 'ToothandHoney', 'GlamourDogBoutique']"
149,pet-supplies,pet-toys,"['FurballFanatic', 'WraptCats', 'SouthwestStitches', 'StarkRavingCat', 'misohandmade', 'SunStones', 'PrimalKitty', 'RidgeRunnerAntlers', 'FANTIartsandcrafts', 'TheBestBirdToys', 'HitherRabbit', 'NoBoneLeftAlone', 'TheHoghouse', 'JulieEvesWoodworking', 'Zippydogs', 'BuffaloMtnCurios', 'CollegeViewCrafts', 'crazyaboutcatnip', 'abirdtoy', 'SammieJosDogProducts', 'AbeekaToy', 'LuckyfootDesigns', 'DingleberryPets', 'LuckyYouGliders', 'LoveCatCaves', 'TuxandTabby', 'EcoTugDogToys', 'CrackedEggBirdToys', 'SunnyDayDogs', 'thelab', 'WoodinYou', 'BIRDFUN', 'NimbusNovelties', 'SquishyFaceStudio', 'AggieAntlers', 'PlushPupdogbeds', 'BirdsofaSweater', 'Cocomutz', 'BlackVelvetPets', 'DavisFarms', 'TwoHeartedCabincraft', 'PurrfectPlayHandMade']"
150,pet-supplies,pet-bedding,"['smallpetsandcompany', 'BowWowBeds', 'cozyhedgiebags', 'TheHoghouse', 'SammysSewShop', 'Patspiggycreations', 'thefoggydog', 'Furlap', 'AlderburyJack', 'AuntMarysPetPillows', 'Devilrex', 'JennysKnitCo', 'OohBabyInfinity', 'ClearbrookCrafts', 'AdoreCustomPetBeds', 'Aladdinmk', 'vdudai', 'SparkyDogClub', 'EmmasBears', 'CosyAndDozy', 'malobi', 'PlushPupdogbeds', 'bloisem', 'decored', 'TheComfyFerret', 'SunshineSusieBtq', 'pipolli', 'CreativeByClair', 'SouthwestStitches', 'JumboCushion', 'ThreeLittleIglets', 'EmbroiderybySharon', 'TrendyFleeceTots', 'SchallundBild', 'CozyandClean', 'OnePoshPup', 'SquigglyPigs', 'TheComfortableDog', 'sheepsdream', 'artWoodworking', 'DapperDogBoutique', 'SewingInCZ']"
151,pet-supplies,pet-feeding,"['BarrenRiverBoutique', 'MugableMugs', 'VolcanoView', 'MyBestFriendBakery', 'ThisJoyfulHomeetc', 'BULLYSTICKSORGANIC', 'FoxandFlock', 'TrueTreatsPetBakery', 'TurquoiseWoodWorks', 'Pallets4Paws', 'LilBitRustic', 'ThirstyCatFountains', 'BluebonnetSG', 'Susabellas', 'HopscotchGifts', 'izyandoly', 'WiggleSnoots', 'LazyJPottery', 'BryherTimber', 'BunsBedsAndBeyond', 'DogridgeRanchStudio', 'CheshireReclaimed', 'TwoTailsDogBakery', 'KraftyCreature', 'LargeDogFeeders', 'HermiesKitchen', 'jclayPottery', 'JCsWildlife', 'PosBagofBonesBakery', 'BroadacreMiniFarm', 'NameThatCookie', 'merlinsbarkproducts', 'WBDogtreats', 'BlessTheirCottontail', 'PopDoggie', 'CarrieHomeMadeGifts', 'TheBirdLoversNest', 'GrannyPlum', 'HomestyleHandcrafts', 'TheHappyHermitSupply', 'symmetricalpottery', 'daydogdesigns']"
152,pet-supplies,urns-and-memorials,"['blessingandlight', 'eugenie2', 'ScottieInspired', 'ItzadooziePets', 'TheLandlockedDogTwo', 'FOTOS2ART', 'mainlinedesigns', 'BizzeeBCreations', 'MemoriestoStone', 'CustomPortraitArt', 'BellasPersonalGifts', 'UnaViolaSulBalcone', 'JoyfulMoose', 'dogsrcool', 'woowooworkshop', 'PopDoggie', 'GrogansMillGifts', 'GoGAGA4Art', 'vitrifiedstudio', 'LiliDiPrima', 'PulpArt', 'TimelessPetMemorials', 'MartinelaToons', 'GiftsForYouNow', 'TheStardustStudio', 'LaserDesignEngraving', 'MonsterHollowStudios', 'BobsWoodSignShop', 'RealStoneCarving', 'LoveRocksInc', 'CharmCeramics', 'ThomasStudiosEst2007', 'artfooldodger', 'BurlyManProducts', 'NorthernWoodsStudio', 'DogPortraitsfromUK', 'PhotoSlates', 'PlanaWoodesigns', 'LinenWorkshop', 'UrnSanctuary', 'SecretHillStudio', 'ArtbyWeeze']"
153,pet-supplies,riding-and-farm-animals,"['MightyFineEquine', 'BespokeandOakCo', 'RelativelyStable', 'CherryEquine', 'MyBuddyBling', 'PaddedPonies', 'BitofBlingConchos', 'TastefullyTackE', 'RoaringKids', 'RhinestonesNMoreTack', 'JKRusticWoodworking', 'EquineEssentials2014', 'CounterCanterDesigns', 'LuckyShoeCreation', 'thebarncloset', 'TiffanysBraidedTack', 'LunaEquine', 'horseropedesigns', 'EmilyEquineCreations', 'GoodJuJuLife', 'CrishCreations', 'DurfitePoultry', 'MurrayMooDesigns', 'NKKUSTOMTACK', 'ChestnutMareCrafts', 'JHLeather', 'KLMequestrian', 'ThePlaidPaddock', 'MHAFARMS', 'Mykraftykottage', 'MadPadder', 'MoxieDesignsATX', 'APieceoftheFarm', 'KnavishDesigns', 'Fbmbrowbands', 'AmazingReins', 'SoyCandlesnMore', 'CreativeSeaHorse', 'WillowbelleFarm', 'BlitzZEquine', 'HorseMania', 'HopefulEquestrian']"
154,pet-supplies,pet-furniture,"['Miauhau', 'WoolyCatCaves', 'elevele', 'pipolli', 'Minicamplt', 'RedGarage', 'SewMuffins', 'SimplicityOfFelt', 'CatastrophiCreations', 'AgnesFelt', 'CatWoodhouseShop', 'kristianafelt', 'SandHKatz', 'LoveCatCaves', 'SimplyJeanna', 'SawdustWoodCrafting', 'Pallets4Paws', 'PinoyPetCuddleCup', 'CURIOSF', 'ROCHound', 'SewingInCZ', 'StyleRevivalDecor', 'PeaceLoveWood', 'FluffyFeetDesigns', 'SammysSewShop', 'SammieJosDogProducts', 'Kittenique', 'SallyGristArtwork', 'HenrysHedgehogHaven', 'GriffingHomeDecor', 'PROJECTrodrigo', 'Catlovebox', 'CleverCatCraftyDog', 'PlushPupdogbeds', 'VaivaIndre', 'ForeverHomeInteriors', 'IncredibleCat', 'LordsandLabradors', 'NewCatHorizons', 'HamptonBayPetSteps', 'Kiteepee', 'PalletGenesis']"
155,pet-supplies,pet-carriers-and-houses,"['CustomTimberHF', 'pipolli', 'CrownandAnchor2015', 'SewMuffins', 'CreatedbyLauraB', 'FashionTailsBoutique', 'JunipurrSugarGliders', 'TheSmartChickenCoop', 'StrongWoodStudio', 'sewbb123', 'YourMomSupply', 'InfiniteWoodCraft', 'TobaccoRoadGuitars', 'stabob', 'GottaHavethisonetsy', 'AquariumPlantCenter', '3DogTag', 'BubaDog', 'QualityCageCrafters', 'petman17', 'RusticKnacks', 'PetTreeHouses', 'SassyAngelsDesigns', 'BlackVelvetPets', 'Kittenique', 'wright4design', 'PoochandFelinePalace', 'Majorans', 'FreshEggsDaily', 'Muddypatches', 'BlueLineGarage', 'SimplySphynx', 'cuddlebugg', 'care4dogs', 'WoodenParadiseShop', 'PuppyPalaces', 'WildManor', 'Swansdowne', 'CreativeAcrylicUSA', 'HamsterHomesUK', 'solidwoodfurnishing', 'TownhouseFurniture']"
156,pet-supplies,pet-health-and-wellness,"['ThirstyCatFountains', 'MindysEmbroidery', 'TheNaughtyMutt', 'TheBlissfulDog', 'SmuzzlesbySilliIlli', 'RusticDandelionSoaps', 'PurestPets', 'EssentialOils4Pets', 'pinnaclewc', 'EarthCollective', 'BluePoppyBath', 'BadAxeSoapCompany', 'WantToGoForAWalk', 'shadetreeblacksmith', 'DeerDear', 'InkdUpKicks', 'botanicallampshades', 'WildHerb', 'FunkySoapLondon', 'JoyfulGirlNatural', 'BuckNakedSoapCompany', 'EagleMedicine', 'misohandmade', 'Twodogswoodwork', 'finnikilaser', 'CaregiversAide', 'GeorgiaHorseback', 'BedlingtonSupplies', 'wagsandwiggles', 'BorgmannsCreations', 'newearthanswers', 'WTOTL', 'essensu', 'HouseOfCat', 'happyjackwraps', 'GrowYourOwnFreedom', 'HippiesOnHorses', 'DarkmoonHorseSupply', 'LuxNatures', 'BeTheGoodOrganicSoap', 'SacredKitchenAlchemy', 'XXRanchArt']"
157,pet-supplies,training,"['MyBuddyBellyBands', 'FunnyDogClothes', 'ThePurplePuppy', 'TwiggyMutt', 'BuddyBellyBands', 'RitzyDogDiapers', 'custompetandtack', 'KKMFurBabyDesigns', 'CollarDirect', 'GrimmsMoochiePoochie', 'MozziePantsForDogs', 'beffie48', 'DogWrapBellyBands', 'lovebordercollies', 'madebyde', 'PetitDogApparel', 'FirepawEU', 'FourPawsFashions', 'ZippersCreations', 'GroupOneDogGallery', 'DogAgilityShop', 'WonderfulAroma', 'SofiandFriends', 'RoseLodgeEquine2', 'WufWufStore', 'belchishche', 'piddleronthewoof', 'CastlePawsDesigns', 'DoggieStylesApparel', 'BarkertimeUSA', 'BrightRoseCreations', 'JoliePeople', 'OnTheGoByKelly', 'KatiesBloomersnSuch', 'Dogmuzzle', 'CocoCoutureWoof', 'KristiLynGlass', 'DoGATAilla', 'SpoiledBratzwear', 'FransUniqueTreasures', 'AdoraPets', 'VictoriasPetThings']"
158,pet-supplies,pet-storage,"['KingsBenchCreations', 'ShopElainesCrafts', 'TheTexasFarmhouse', 'TownandCountryChic', 'EmmieMooJars', 'SallyGristArtwork', 'WonkaWorkz', 'Modestlivingdesign', 'BespokeEngravables', 'DreamersGifts', 'LPZGmbH', 'Cheekychicksltd', 'ReptileEdge', 'landbgraphics', 'JessHandmadeMe', 'PSIAMATKA', 'ResurrectionsLLC', 'CountryPallets', 'SiopGardd', 'PoppetsandPrincesses', 'CrookedCrowns', 'FerretFashionStore', 'GeorgiaYatesDesign', 'LillianaDesignsUK', 'TheRusticCarpenter', 'TillyMintMakes', 'asouthernbucket', 'DoggyCrates', 'WithCongratulations', 'Mscraftycreatures', 'funburlapcreations', 'RiceFamilyRepurposed', 'SammieJosDogProducts', 'EllieEllieltd', 'FairfaxDavis', 'MadebyTheRose', 'MrsMzSewingRoom', 'KristensHappyTails', 'RefinishedRoots', 'MariechenKreativ', 'Arsunica', 'ArtsCraftsOnline4You']"
159,pet-supplies,pet-gates-and-fences,"['pinnaclewc', 'FusionGates', 'ScaleAndTailor', 'MarkedSoles', 'woodwithheart', 'lindakratz', 'SignMachine', 'MeraLaserDesign', 'TheHoghouse', 'TADcompany', 'ChloesNookCo', 'watch4dogz', 'signlady4u', 'GawjusGifts', 'DanisCraftyCrafts', 'OzarkCustomEngravers', 'Uniqueboutiquefromaz', '2Pshop', 'BloomingGroveWdWrks', 'heartfeltgiver', 'WarningDogSignsCo', 'SalmonCreekAntiques', 'SignsThatWork', 'GorillaDecals', 'FastFlap', 'woodcraftbyvanessa', 'ScatoliniGiulio', 'Dee9220', 'SaltyDogsStudio', 'FireFeatherDesign', 'BainbridgeMercantile', 'MillerCustCon', 'AngelPaws6', 'DBKCustomMetalVinyl', '2wigglefish', 'PalmsWoodWorking', 'ChompChompChomp', 'BucolicBoutique', 'A1Decals', 'TidalBasin', 'REHOBETHINJULY', 'dfayedesigns']"
160,pet-supplies,beekeeping,"['TOUGHTIMBERS', 'GalleryintheGarden', 'BuzzingRooster', 'AOKAFarm', 'IzzabellaBeez', 'Loshcika', 'AnotherTimeZone', 'VillageVinyl', 'CollectablesnWatches', 'MaisonBoulmier', 'HouseintheHole', 'EnglishShop', 'GoodVibesCustomTees', 'RedDogRustic', 'InnovativeStoneArt', 'fsmymonkeys', 'ApiaryClothing', 'AdoreCustomPetBeds', 'PetMelody', 'Derouindesigns', 'TinaDevlinCeramics', 'WildPlanetRU', 'MollysBeesHoney', 'StumptownProducts', 'EcolisticArtworks', 'LittleLarueApiary', 'RoorFinds', 'VanityPawsAustralia', 'BerryBrocante', 'GorillaDecals', 'Maisterdan', 'OldSchulteLane', 'ASliceOfFrance', 'Honeymellows', 'theERSKINEemporium', 'HenFeederBeeKeeper', 'ComfyCriitters', 'discreetfurniture', 'GreytHoundDesigns', 'TropiGear', 'TOUGHTIMBERS', 'TOUGHTIMBERS']"
